"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
-0.39648438,-0.35888672,1.3833008,1,0,201,12,1,4
-0.064453125,-0.8413086,1.0771484,1,0,202,12,1,4
0.41601562,-1.1591797,1.0107422,1,0,203,12,1,4
0.85839844,-1.0009766,1.3598633,1,0,204,12,1,4
1.4682617,-0.8989258,3.3466797,1,0,205,12,1,4
1.5703125,-1.043457,2.9365234,1,0,206,12,1,4
2.4882812,-1.2607422,1.4238281,1,0,207,12,1,4
4.376953,-1.4692383,2.2080078,1,0,208,12,1,4
5.138672,-0.46875,1.8212891,1,0,209,12,1,4
5.277832,1.8803711,2.3857422,1,0,210,12,1,4
5.46875,2.9589844,1.3134766,1,0,211,12,1,4
4.8325195,2.1108398,1.5776367,1,0,212,12,1,4
4.5981445,1.4868164,1.3769531,1,0,213,12,1,4
4.078125,0.92089844,1.3461914,1,0,214,12,1,4
3.9716797,0.3959961,1.3549805,1,0,215,12,1,4
4.1293945,-0.37646484,0.9741211,1,0,216,12,1,4
4.0288086,-0.79296875,0.85009766,1,0,217,13,1,4
3.6733398,-0.69677734,0.9067383,1,0,218,13,1,4
3.4121094,-0.45117188,0.9692383,1,0,219,13,1,4
3.1689453,-0.2890625,0.97558594,1,0,220,13,1,4
2.958496,-0.16601562,1.0595703,1,0,221,13,1,4
2.678711,-0.049804688,1.1191406,1,0,222,13,1,4
2.255371,-0.11669922,1.2119141,1,0,223,13,1,4
1.7832031,0.13232422,1.1582031,1,0,224,13,1,4
1.3291016,0.4638672,1.5800781,1,0,225,13,1,4
0.59521484,0.30322266,1.6015625,1,0,226,13,1,4
0.055664062,-0.14648438,1.4428711,1,0,227,13,1,4
-0.3461914,-0.33984375,1.4985352,1,0,228,13,1,4
-0.7080078,-0.4399414,1.465332,1,0,229,13,1,4
-0.94628906,-0.47558594,1.6772461,1,0,230,13,1,4
-0.984375,-0.3491211,1.7749023,1,0,231,13,1,4
-0.8310547,-0.24902344,1.7460938,1,0,232,13,1,4
-0.6411133,-0.1899414,1.7163086,1,0,233,13,1,4
-0.49267578,-0.10986328,1.5864258,1,0,234,13,1,4
-0.40283203,0.01953125,1.309082,1,0,235,14,1,4
-0.25585938,0.20019531,1.1713867,1,0,236,14,1,4
-0.09423828,0.25976562,1.0258789,1,0,237,14,1,4
