"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
1.1704102,0.2607422,1.3295898,1,0,107,21,1,4
0.4736328,0.00048828125,1.1987305,1,0,108,21,1,4
-0.13769531,-0.65185547,1.2211914,1,0,109,21,1,4
-0.6455078,-1.3266602,1.5610352,1,0,110,21,1,4
-1.1748047,-1.703125,1.949707,1,0,111,21,1,4
-1.5805664,-1.4487305,1.9780273,1,0,112,21,1,4
-1.5268555,-0.94921875,1.7363281,1,0,113,21,1,4
-1.3676758,-0.35595703,1.4042969,1,0,114,21,1,4
-0.8095703,0.12451172,1.5849609,1,0,115,21,1,4
-0.6035156,0.5498047,1.7729492,1,0,116,21,1,4
-0.5058594,0.9555664,1.4838867,1,0,117,21,1,4
-0.55078125,1.081543,1.3764648,1,0,118,21,1,4
-0.39013672,0.9760742,1.2724609,1,0,119,21,1,4
0.030761719,1.034668,1.409668,1,0,120,21,1,4
0.19140625,1.0830078,1.7519531,1,0,121,21,1,4
-0.21777344,0.5751953,2.2207031,1,0,122,21,1,4
-0.049316406,-0.067871094,2.875,1,0,123,21,1,4
0.05078125,-0.375,2.2929688,1,0,124,21,1,4
0.44384766,-0.5263672,2.5742188,1,0,125,22,1,4
1.2749023,-0.75341797,3.2319336,1,0,126,22,1,4
2.385254,-0.6635742,3.3500977,1,0,127,22,1,4
3.9033203,-0.53027344,3.4140625,1,0,128,22,1,4
7.963867,0.6123047,3.0117188,1,0,129,22,1,4
9.526855,0.31103516,2.9663086,1,0,130,22,1,4
3.019043,-1.1279297,2.1430664,1,0,131,22,1,4
3.2167969,-1.2910156,2.2822266,1,0,132,22,1,4
4.2338867,-1.1318359,2.315918,1,0,133,22,1,4
3.7192383,-1.2631836,2.1484375,1,0,134,22,1,4
4.3310547,-1.3408203,2.008789,1,0,135,22,1,4
4.6875,-1.394043,1.8637695,1,0,136,22,1,4
4.8911133,-1.2651367,1.7026367,1,0,137,22,1,4
4.586426,-1.1396484,1.4555664,1,0,138,22,1,4
4.258301,-0.9433594,1.4760742,1,0,139,22,1,4
3.921875,-0.6269531,1.5839844,1,0,140,22,1,4
3.4604492,-0.41992188,1.4926758,1,0,141,22,1,4
2.722168,-0.3149414,1.472168,1,0,142,22,1,4
1.7250977,-0.20410156,1.4541016,1,0,143,23,1,4
0.7114258,-0.12792969,1.5322266,1,0,144,23,1,4
-0.04248047,-0.08544922,1.6230469,1,0,145,23,1,4
-0.20751953,0.061523438,1.5761719,1,0,146,23,1,4
-0.15283203,0.2998047,1.8598633,1,0,147,23,1,4
-0.42382812,0.7451172,2.274414,1,0,148,23,1,4
-1.043457,1.0219727,2.505371,1,0,149,23,1,4
-1.390625,0.9272461,1.9506836,1,0,150,23,1,4
-1.5493164,0.5908203,1.453125,1,0,151,23,1,4
-1.418457,0.17138672,1.3203125,1,0,152,23,1,4
-1.2441406,-0.19482422,1.1337891,1,0,153,23,1,4
-1.0996094,-0.76708984,1.2436523,1,0,154,23,1,4
-0.6269531,-1.121582,0.8901367,1,0,155,23,1,4
0.03857422,-1.0615234,1.0942383,1,0,156,23,1,4
0.5239258,-0.8256836,1.5170898,1,0,157,23,1,4
0.64941406,-0.85791016,1.8847656,1,0,158,23,1,4
0.33691406,-0.4326172,1.8330078,1,0,159,23,1,4
-0.06640625,0.12060547,2.1054688,1,0,160,23,1,4
-0.19433594,0.1796875,2.3344727,1,0,161,24,1,4
0.4892578,0.5180664,2.284668,1,0,162,24,1,4
1.7084961,0.87109375,2.9638672,1,0,163,24,1,4
2.525879,0.45166016,2.9384766,1,0,164,24,1,4
3.0732422,0.43408203,3.567871,1,0,165,24,1,4
5.92334,-0.41308594,2.8164062,1,0,166,24,1,4
8.594727,0.65283203,3.2539062,1,0,167,24,1,4
8.030762,1.9516602,1.9819336,1,0,168,24,1,4
5.4575195,2.4282227,1.7519531,1,0,169,24,1,4
4.7158203,2.2197266,1.6855469,1,0,170,24,1,4
4.3691406,1.7426758,1.6455078,1,0,171,24,1,4
4.6401367,1.3212891,1.5654297,1,0,172,24,1,4
4.92334,1.3334961,1.5634766,1,0,173,24,1,4
4.428711,1.1904297,1.5742188,1,0,174,24,1,4
4.319824,1.03125,1.480957,1,0,175,24,1,4
4.0874023,0.7807617,1.4882812,1,0,176,24,1,4
3.6723633,0.43310547,1.4785156,1,0,177,24,1,4
3.1948242,0.36132812,1.3579102,1,0,178,24,1,4
2.3691406,0.27148438,1.2480469,1,0,179,25,1,4
1.4350586,0.17773438,1.2163086,1,0,180,25,1,4
